imageIndex,typ,errText,errorClassCombined,errorClassText,is_good,is_PseudoFehler
24563,ELLIPSE,Lötung,good,PseudoFehler,1,1
24564,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24565,ELLIPSE,Lötung,good,PseudoFehler,1,1
24566,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24567,ELLIPSE,Lötung,good,PseudoFehler,1,1
24568,ELLIPSE,Pin,good,PseudoFehler,1,1
24569,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24570,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24571,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24572,ELLIPSE,Pin,good,PseudoFehler,1,1
24573,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24574,RECT,Brücke,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24575,ELLIPSE,Pin,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24576,ELLIPSE,Pin,good,PseudoFehler,1,1
24577,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24578,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24579,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24580,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24581,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24582,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24583,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24584,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24585,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24586,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24587,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24588,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24589,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24590,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24591,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24592,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24593,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24594,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24595,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24596,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24597,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24598,ELLIPSE,Pin,good,PseudoFehler,1,1
24599,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24600,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24601,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24602,ELLIPSE,Pin,good,PseudoFehler,1,1
24603,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24604,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24605,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24606,ELLIPSE,Pin,good,PseudoFehler,1,1
24607,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24608,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24609,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24610,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24611,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24612,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24613,ELLIPSE,Pin,good,PseudoFehler,1,1
24614,ELLIPSE,Pin,good,PseudoFehler,1,1
24615,ELLIPSE,Pin,good,PseudoFehler,1,1
24616,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24617,ELLIPSE,Pin,good,PseudoFehler,1,1
24618,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24619,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24620,ELLIPSE,Pin,good,PseudoFehler,1,1
24621,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24622,ELLIPSE,Pin,good,PseudoFehler,1,1
24623,ELLIPSE,Pin,good,PseudoFehler,1,1
24624,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24625,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24626,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24627,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24628,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24629,ELLIPSE,Lötung,good,PseudoFehler,1,1
24630,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24631,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24632,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24633,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24634,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24635,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24636,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24637,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24638,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24639,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24640,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24641,ELLIPSE,Pin,good,PseudoFehler,1,1
24642,ELLIPSE,Pin,good,PseudoFehler,1,1
24643,ELLIPSE,Lötung,good,PseudoFehler,1,1
24644,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24645,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24646,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24647,ELLIPSE,Pin,good,PseudoFehler,1,1
24648,ELLIPSE,Lötung,good,PseudoFehler,1,1
24649,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24650,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24651,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24652,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24653,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24654,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24655,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24656,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24657,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24658,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24659,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24660,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24661,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24662,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24663,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24664,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24665,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24666,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24667,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24668,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24669,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24670,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24671,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24672,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24673,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24674,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24675,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24676,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24677,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24678,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24679,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24680,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24681,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24682,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24683,ELLIPSE,Pin,good,PseudoFehler,1,1
24684,ELLIPSE,Pin,good,PseudoFehler,1,1
24685,ELLIPSE,Pin,good,PseudoFehler,1,1
24686,ELLIPSE,Pin,good,PseudoFehler,1,1
24687,ELLIPSE,Pin,good,PseudoFehler,1,1
24688,ELLIPSE,Pin,good,PseudoFehler,1,1
24689,ELLIPSE,Pin,good,PseudoFehler,1,1
24690,ELLIPSE,Pin,good,PseudoFehler,1,1
24691,ELLIPSE,Pin,good,PseudoFehler,1,1
24692,ELLIPSE,Pin,good,PseudoFehler,1,1
24693,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24694,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24695,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24696,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24697,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24698,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24699,ELLIPSE,Pin,good,PseudoFehler,1,1
24700,ELLIPSE,Pin,good,PseudoFehler,1,1
24701,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24702,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24703,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24704,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24705,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24706,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24707,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24708,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24709,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24710,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24711,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24712,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24713,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24714,ELLIPSE,Pin,good,PseudoFehler,1,1
24715,ELLIPSE,Pin,good,PseudoFehler,1,1
24716,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24717,ELLIPSE,Pin,good,PseudoFehler,1,1
24718,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
24719,ELLIPSE,Pin,good,PseudoFehler,1,1
24720,ELLIPSE,Pin,good,PseudoFehler,1,1
24721,ELLIPSE,Pin,good,PseudoFehler,1,1
24722,ELLIPSE,Lötung,good,PseudoFehler,1,1
24723,ELLIPSE,Lötung,good,PseudoFehler,1,1
24724,ELLIPSE,Lötung,good,PseudoFehler,1,1
24725,ELLIPSE,Pin,good,PseudoFehler,1,1
24726,ELLIPSE,Lötung,good,PseudoFehler,1,1
24727,ELLIPSE,Pin,good,PseudoFehler,1,1
24728,ELLIPSE,Pin,good,PseudoFehler,1,1
24729,ELLIPSE,Pin,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24730,ELLIPSE,Pin,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24731,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24732,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24733,ELLIPSE,Pin,good,PseudoFehler,1,1
24734,ELLIPSE,Meniskus,good,PseudoFehler,1,1
24735,ELLIPSE,Lötung,good,PseudoFehler,1,1
24736,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24737,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24738,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24739,ELLIPSE,Pin,good,PseudoFehler,1,1
24740,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24741,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24742,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24743,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24744,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24745,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24746,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24747,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24748,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24749,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24750,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24751,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24752,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24753,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24754,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
24755,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24756,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24757,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24758,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24759,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24760,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24761,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24762,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24763,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24764,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24765,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24766,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24767,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24768,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24769,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24770,ELLIPSE,Lötung,good,PseudoFehler,1,1
24771,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24772,ELLIPSE,Pin,good,PseudoFehler,1,1
24773,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24774,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24775,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24776,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24777,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24778,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24779,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24780,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24781,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24782,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24783,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24784,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24785,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24786,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24787,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24788,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24789,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24790,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24791,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24792,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24793,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24794,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24795,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24796,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24797,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24798,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24799,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24800,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24801,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24802,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24803,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24804,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24805,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24806,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24807,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24808,ELLIPSE,Lötung,good,PseudoFehler,1,1
24809,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24810,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24811,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24812,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24813,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24814,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24815,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24816,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24817,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24818,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24819,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24820,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24821,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24822,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24823,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24824,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24825,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24826,ELLIPSE,Meniskus,THT Loetbruecke,THT Loetbruecke,0,0
24827,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24828,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24829,ELLIPSE,Meniskus,THT Loetbruecke,THT Loetbruecke,0,0
24830,ELLIPSE,Meniskus,THT Loetbruecke,THT Loetbruecke,0,0
24831,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24832,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24833,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24834,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24835,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24836,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24837,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24838,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24839,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24840,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24841,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24842,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24843,ELLIPSE,Meniskus,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24844,ELLIPSE,Lötung,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24845,ELLIPSE,Meniskus,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
24846,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24847,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24848,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24849,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24850,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24851,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24852,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24853,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24854,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24855,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
24856,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24857,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24858,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24859,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24860,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24861,ELLIPSE,Meniskus,THT Loetbruecke,THT Loetbruecke,0,0
24862,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24863,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24864,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24865,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24866,ELLIPSE,Meniskus,THT Loetbruecke,THT Loetbruecke,0,0
24867,ELLIPSE,Lötung,THT Loetbruecke,THT Loetbruecke,0,0
24868,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24869,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24870,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24871,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24872,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24873,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24874,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24875,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24876,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24877,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24878,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24879,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24880,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24881,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
24882,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24883,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24884,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24885,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24886,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24887,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24888,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24889,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24890,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24891,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24892,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24893,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24894,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24895,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24896,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
24897,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24898,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24899,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
24900,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
24901,ELLIPSE,Pin,THT Loetbruecke,THT Loetbruecke,0,0
